Vios Jurídico - Baixa de Títulos Pagar / Receber;;;;;;;;;;;;;;;;;;;;;;;;;
CI Título;CI Parcela;Etiquetas;Data Vencimento;Data Vencimento Orig.;Dias em Atraso;Competência;Tipo;Forma;Nro Título;Reincidência;NF;Cliente;Descrição;Valor;Valor Atualizado;Valor Título;Desconto Previsto;Desconto Realizado;Valor Pago;Data Baixa;Data de Crédito/Débito;Tem Valor Retido?;Contrato;Plano de Contas;Moeda
8531;8536;;10/09/2025;10/09/2025;0;31/08/2025;RECEBER;Pix;1855-1;1/1;;Distribuidora de Bebidas Tm Ltda;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - POR HORA TRABALHADA

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Por hora trabalhada - 2. Arredondamento de 5 em 5 min (CI 2)' no período de 01/08/2025 à 31/08/2025.



 • Victor Tavolaro Barbieri • Horário Original: 00:40:00 • APONTAMENTO DE HORAS • CI 2625

 • Victor Tavolaro Barbieri • Horário Original: 01:00:00 • APONTAMENTO DE HORAS • CI 2626

 • Victor Tavolaro Barbieri • Horário Original: 00:30:00 • APONTAMENTO DE HORAS • CI 2627

 • Victor Tavolaro Barbieri • Horário Original: 00:40:00 • APONTAMENTO DE HORAS • CI 2628

 • Victor Tavolaro Barbieri • Horário Original: 00:20:00 • APONTAMENTO DE HORAS • CI 2629

 • Andrei Gomes da Silva Pinto • Horário Original: 00:20:00 • APONTAMENTO DE HORAS • CI";1273,6;---;1501,16;0;0;1273,6;10/10/2025;00/00/0000;Sim;365 Dádiva - Time Sheet - DÁDIVA - TIME SHEET;Hora trabalhada;
8697;8700;;10/09/2025;10/09/2025;0;31/08/2025;RECEBER;Pix;2035-1;1/1;;Distribuidora de Bebidas Tm Ltda;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - POR HORA TRABALHADA

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Por hora trabalhada - 2. Arredondamento de 5 em 5 min (CI 2)' no período de 01/08/2025 à 31/08/2025.



 • Victor Tavolaro Barbieri • Horário Original: 00:40:00 • APONTAMENTO DE HORAS • CI 2625

 • Victor Tavolaro Barbieri • Horário Original: 01:00:00 • APONTAMENTO DE HORAS • CI 2626

 • Victor Tavolaro Barbieri • Horário Original: 00:30:00 • APONTAMENTO DE HORAS • CI 2627

 • Victor Tavolaro Barbieri • Horário Original: 00:40:00 • APONTAMENTO DE HORAS • CI 2628

 • Victor Tavolaro Barbieri • Horário Original: 00:20:00 • APONTAMENTO DE HORAS • CI 2629

 • Andrei Gomes da Silva Pinto • Horário Original: 00:20:00 • APONTAMENTO DE HORAS • CI";2199,04;---;2199,04;0;0;2199,04;31/10/2025;00/00/0000;Não;365 Dádiva - Time Sheet - DÁDIVA - TIME SHEET;Hora trabalhada;
8533;8538;;10/09/2025;10/09/2025;0;31/08/2025;RECEBER;Pix;1857-1;1/1;;EDVALDO AILDER CATALANI MORATA;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - POR HORA TRABALHADA

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Por hora trabalhada - 2. Arredondamento de 5 em 5 min (CI 2)' no período de 01/08/2025 à 31/08/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 00:35:00 • APONTAMENTO DE HORAS • CI 2584

 • Andrei Gomes da Silva Pinto • Horário Original: 00:30:00 • APONTAMENTO DE HORAS • CI 2807

Lançamento proveniente de regra de contrato (CI 113).";433,33;---;433,33;0;0;433,33;16/09/2025;00/00/0000;Não;Edvaldo Morata - Time Sheet;Hora trabalhada;
5304;5304;;10/09/2025;10/09/2025;0;10/09/2025;PAGAR;Pix;1880-1;1/1;;FLAVIA MARTINS FUZARO POLYCARPO;Retirada antecipada;-5000;10000;-5000;0;0;-5000;10/09/2025;00/00/0000;Não;;Aluguel;Real
8522;8527;;10/09/2025;10/09/2025;0;31/08/2025;RECEBER;Pix;1846-1;1/1;;Indústria de Bebidas Lt Ltda.;"Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/08/2025 à 31/08/2025.



 • UNIÃO FEDERAL - FAZENDA NACIONAL X INDUSTRIA DE BEBIDAS LT LTDA - EPP • Proc. 5004571-13.2024.4.03.6128 • CI 1114

 • UNIÃO FEDERAL - FAZENDA NACIONAL X INDUSTRIA DE BEBIDAS LT LTDA - EPP • Proc. 5009669-74.2025.4.03.6182 • CI 1113

 • União Federal X Indústria de Bebidas Lt Ltda. • Proc. 5002087-25.2024.4.03.6128 • CI 1073

 • União Federal X Indústria de Bebidas Lt Ltda. • Proc. 5005740-33.2025.4.03.6182 • CI 1072

 • União Federal X Indústria de Bebidas Lt Ltda. • Proc. 5001436-90.2024.4.03.6128 &bull";656,95;---;700;0;0;656,95;10/10/2025;00/00/0000;Sim;366 - Dádiva - Indústria - Contencioso Tributário - DÁDIVA - INDÚSTRIA TRIBUTÁRIO;Lote;
8517;8522;;10/09/2025;10/09/2025;0;31/08/2025;RECEBER;Pix;1841-1;1/1;;Inova Ts Engenharia Ltda.;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Pleno (CI 17)' no período de 01/08/2025 à 31/08/2025.



 • Paloma Luczka dos Santos • Horário Original: 02:18:00 • Relatórios Trabalhistas • CI 2525

Lançamento proveniente de regra de contrato (CI 44).
Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/08/2025 à 31/08/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 00:35:00 • APONTAMENTO DE HORAS • CI 2604

 • Andrei Gomes da Silva Pinto • Horário Original: 00:30:00 • APONTAMENTO DE HORAS • CI 2605

Lançamento proveniente";11472,5;---;11472,5;0;300,64;11171,86;31/10/2025;00/00/0000;Não;8 Inova - Time Sheet - INOVA TIME SHEET;Hora trabalhada;
8520;8525;;10/09/2025;10/09/2025;0;31/08/2025;RECEBER;Pix;1844-1;1/1;;Maristella Fuganti Cabello Campos;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/08/2025 à 31/08/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 00:20:00 • APONTAMENTO DE HORAS • CI 2520

 • Andrei Gomes da Silva Pinto • Horário Original: 00:40:00 • APONTAMENTO DE HORAS • CI 2721

 • Andrei Gomes da Silva Pinto • Horário Original: 00:20:00 • APONTAMENTO DE HORAS • CI 2809

Lançamento proveniente de regra de contrato (CI 189).
Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/08/2025 à 31/08/2025.



 • Almir Polycarpo • Hor";813,33;---;813,33;0;0;813,33;02/09/2025;00/00/0000;Não;Maristela - Negociações do imóvel - Honorários para;Hora trabalhada;
8673;8676;;10/09/2025;10/09/2025;0;09/10/2025;RECEBER;Pix;2010-1;1/1;;Marta Helena de Oliveira Bertola;"Cobrança referente Ato processual - Origem: Processo (0827991-36.2022.8.12.0001 | CI: 568) - 
Platlog Importação, Logística e Distribuição Ltda X Marta Helena de Oliveira Bertola - Processo 0827991-36.2022.8.12.0001



Levantamento de depósito judicial.



R$ 187.314,14 - repassar ao cliente + R$ 1.230,00 (impostos retidos) - Total do repasse R$ 188.544,21



R$ 20.000,00 - honorários devidos pela Platlog ao escritório - R$ 18.770,00 (horários líquidos)



R$  1.230,00 - retenção de impostos sobre os honorários";207314,21;---;207314,21;0;0;207314,21;09/09/2025;00/00/0000;Não;Platlog - Bertola;Ato;
7876;7885;;10/09/2025;10/09/2025;0;10/09/2025;PAGAR;Pix;1148-1;5/9;;Paloma Luczka dos Santos;Retirada antecipada;-5244;---;-5244;0;0;-5244;09/09/2025;00/00/0000;Não;;Retirada dos sócios;
8525;8530;;10/09/2025;10/09/2025;0;31/08/2025;RECEBER;Pix;1849-1;1/1;;Platlog Importação, Logística e Distribuição Ltda;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/08/2025 à 31/08/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 01:00:00 • APONTAMENTO DE HORAS • CI 2806

 • Andrei Gomes da Silva Pinto • Horário Original: 00:20:00 • APONTAMENTO DE HORAS • CI 2834

Lançamento proveniente de regra de contrato (CI 34).
Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/08/2025 à 31/08/2025.



 • Almir Polycarpo • Horário Original: 01:05:00 • Análise de contrato • CI 2822

Lançamento proveniente de regra de contrato (C";1740,14;---;1854,16;0;0;1740,16;18/11/2025;00/00/0000;Sim;Platlog - Time Sheet;Hora trabalhada;
8519;8524;;10/09/2025;10/09/2025;0;31/08/2025;RECEBER;Pix;1843-1;1/1;;PROHABITAT SOLUCOES AMBIENTAIS LTDA.;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/08/2025 à 31/08/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 01:07:00 • APONTAMENTO DE HORAS • CI 2648

 • Andrei Gomes da Silva Pinto • Horário Original: 02:00:00 • APONTAMENTO DE HORAS • CI 2747

 • Andrei Gomes da Silva Pinto • Horário Original: 01:00:00 • APONTAMENTO DE HORAS • CI 2802

 • Andrei Gomes da Silva Pinto • Horário Original: 01:00:00 • APONTAMENTO DE HORAS • CI 2803

Lançamento proveniente de regra de contrato (CI 233).
Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveni";7432,92;---;7920;0;0;7432,92;19/09/2025;00/00/0000;Sim;Prohabitat - M&A - Negociação de M&A;Hora trabalhada;
8048;8057;Liberado no Banco;10/09/2025;10/09/2025;0;10/09/2025;PAGAR;Boleto;1325-1;4/12;;QUALI CONTABIL EIRELI;Serviços de contabilidade;-2277;---;-2277;0;0;-2277;10/09/2025;00/00/0000;Não;;Prestadores de Serviço;
5292;5292;;10/09/2025;10/09/2025;0;10/09/2025;PAGAR;Pix;-;1/1;;Victor Tavolaro Barbieri;Retirada antecipada;-5955;---;-5955;0;0;-5955;09/09/2025;00/00/0000;Não;;Retirada dos sócios;Real
8514;8519;;10/09/2025;10/09/2025;0;31/08/2025;RECEBER;Pix;1838-1;1/1;;Yofc Brasil Cabos e Solucoes Ltda;"Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/08/2025 à 31/08/2025.



 • Yofc Brasil Cabos e Solucoes Ltda X D Bento do Vale • Proc. 0200666-31.2024.8.06.0164 • CI 630

 • Yofc Brasil Cabos e Solucoes Ltda X Daniel de Souza Coutinho Tecnology Ltda. • Proc. 0200664-61.2024.8.06.0164 • CI 628

 • Yofc Brasil Cabos e Solucoes Ltda X Interlink Construtora de Transmissões de Redes Ltda • Proc. 0700964-49.2024.8.02.0043 • CI 627

Lançamento proveniente de regra de contrato (CI 11).";603,57;---;633;0;0;603,57;15/09/2025;00/00/0000;Sim;358 - YOFC - Cobrança Geral;Lote;
8515;8520;;10/09/2025;10/09/2025;0;31/08/2025;RECEBER;Pix;1839-1;1/1;;Yofc Brasil Cabos e Solucoes Ltda;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/08/2025 à 31/08/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 01:00:00 • APONTAMENTO DE HORAS • CI 2632

Lançamento proveniente de regra de contrato (CI 3).
Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/08/2025 à 31/08/2025.



 • Almir Polycarpo • Horário Original: 00:06:00 • Análise de contrato • CI 2365

 • Almir Polycarpo • Horário Original: 00:11:00 • Elaboração de documento • CI 2425

 • Almir Polycarpo • Horário Original: 00:12:00 &";4782,89;---;5096,31;0;0;4782,89;15/09/2025;00/00/0000;Sim;360 - YOFC - Compliance;Hora trabalhada;
8561;8566;;12/09/2025;12/09/2025;0;31/08/2025;PAGAR;Pix;1888-1;1/1;;ALMIR POLYCARPO;Retirada de sócio;-10000;---;-10000;0;0;-10000;12/09/2025;00/00/0000;Não;;Retirada dos sócios;
8560;8565;;12/09/2025;12/09/2025;0;01/09/2025;PAGAR;Pix;1887-1;1/1;;ANDREI GOMES DA SILVA PINTO;Participação nos honorários da Delquímica;-1649;---;-1649;0;0;-1649;12/09/2025;00/00/0000;Não;;Retirada dos sócios;
8512;8517;;12/09/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1835-1;1/1;;Distribuidora de Bebidas Tm Ltda;"Acréscimo de R$ 0,01, pois há valor mínimo de R$ 3.500,00 para o conjunto de regras de horas deste contrato.
Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - POR HORA TRABALHADA

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Por hora trabalhada - 2. Arredondamento de 5 em 5 min (CI 2)' no período de 01/07/2025 à 31/07/2025.



 • Flávia Martins Fuzaro Polycarpo • Horário Original: 00:10:00 • Consultoria • CI 1800

 • Victor Tavolaro Barbieri • Horário Original: 01:00:00 • APONTAMENTO DE HORAS • CI 1805

 • Flávia Martins Fuzaro Polycarpo • Horário Original: 00:15:00 • Consultoria • CI 1822

 • Flávia Martins Fuzaro Polycarpo • Horário Original: 00:05:00 • Consultoria • CI 1823

 • Flávia Martins Fuzaro Polycarpo • Horário Original: 00:21:00 • Cons";2007,41;---;2007,41;0;0,01;2007,4;12/09/2025;00/00/0000;Não;365 Dádiva - Time Sheet - DÁDIVA - TIME SHEET;Hora trabalhada, Regra de Cobrança de Contratos;
8592;8597;;13/09/2025;13/09/2025;0;13/09/2025;PAGAR;On line;1924-1;1/1;;BANCO C6 S.A.;Pedágio;-3;---;-3;0;0;-3;13/09/2025;00/00/0000;Não;;Transporte e pedágio;
7337;7341;;13/09/2025;13/09/2025;0;13/09/2025;PAGAR;Debito Automatico;461-1;8/23;;BANCO C6 S.A.;"Empréstimo FGI_Parcelas_Principal+Juros



(Pronampe)";-3738,51;---;-3738,51;0;0;-3738,51;15/09/2025;00/00/0000;Não;;Pagamento de empréstimos;Real
8593;8598;;14/09/2025;14/09/2025;0;14/09/2025;PAGAR;On line;1925-1;1/1;;BANCO C6 S.A.;Pedágio;-3;---;-3;0;0;-3;14/09/2025;00/00/0000;Não;;Transporte e pedágio;
8166;8174;;14/09/2025;14/09/2025;0;14/09/2025;PAGAR;On line;1447-1;5/5;;BANCO ITAU S/A;ITAU SEG VIDA GLOBAL PARC 01/05;-309,11;---;-309,11;0;0;-309,11;15/09/2025;00/00/0000;Não;;Outros Seguros;
5050;5050;;15/09/2025;15/09/2025;0;15/09/2025;PAGAR;Pix;-;1/1;;BANCO BRADESCO S/A;Tarifa bancáriaCesta PJ Facil 1;-165,15;---;-165,15;0;0;-165,15;15/09/2025;00/00/0000;Não;;Tarifas e custos bancários;Real
8583;8588;;15/09/2025;15/09/2025;0;15/09/2025;RECEBER;On line;1914-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação financeira automática - Invest Fáci;1,1;---;1,1;0;0;1,1;15/09/2025;00/00/0000;Não;;Baixa de aplicação;
5240;5240;;15/09/2025;15/09/2025;0;15/09/2025;PAGAR;Boleto;-;1/1;;BANCO DO BRASIL S/A;"PACOTE DE SERVIÇOS



Tarifa tarifa bancária";-81,4;---;-81,4;0;0;-81,4;15/09/2025;00/00/0000;Não;;Tarifas e custos bancários;Real
8689;8692;;15/09/2025;15/09/2025;0;15/09/2025;PAGAR;On line;2027-1;1/1;;BANCO DO BRASIL S/A;APLICAÇÃO AUTOMÁTICA - RENDE FÁCIL;-13728,65;---;-13728,65;0;0;-13728,65;15/09/2025;00/00/0000;Não;;Conta Investimento;
8690;8693;;15/09/2025;15/09/2025;0;18/09/2025;RECEBER;On line;2028-1;1/1;;BANCO DO BRASIL S/A;"RESGATE JUDICIAL



INOVA TS - PROCESSO 1000.14034.2023.5020065";13810,05;---;13810,05;0;0;13810,05;15/09/2025;00/00/0000;Não;;Levantamento de depósitos judiciais;
8688;8691;;15/09/2025;15/09/2025;0;15/09/2025;RECEBER;On line;2026-1;1/1;;BANCO ITAU S/A;RENDIMENTO APLICAÇÃO FINANCEIRA AUTOMÁTICA;0,02;---;0,02;0;0;0,02;15/09/2025;00/00/0000;Não;;Baixa de aplicação;
8557;8562;;15/09/2025;15/09/2025;0;10/09/2025;RECEBER;Pix;1883-1;1/1;;DELQUIMICA COMERCIAL LTDA;"Cobrança referente Valor fixo - Origem: Atendimento (CI: 809 | Pasta: 870) - 
2/3 dos honorários finais relativos à conclusão dos contratos com a Magnífica e a Maxgreen";9385;---;10000;0;0;9385;11/09/2025;00/00/0000;Sim;Delquímica - Projeto Sucessão Societária - Delquímica - Sucessão Societária;Partido mensal;
8305;8312;Liberado no Banco;15/09/2025;15/09/2025;0;15/09/2025;PAGAR;Boleto;1613-1;3/13;;TL MARKETING LTDA;"Assessoria Marketing



Assessoria em TI



Tecnologia de Informação";-3840;---;-3840;0;0;-3840;15/09/2025;00/00/0000;Não;;Despesas de Marketing;
7904;7913;;16/09/2025;16/09/2025;0;01/09/2025;PAGAR;Debito Automatico;1180-1;1/1;;BANCO C6 S.A.;Pagamento da 4ª parcela do FGI_PEAC__nº_9112581_-_POLYCARPO_ADVOGADOS;-2391,44;---;-2391,44;0;0;-2391,44;15/09/2025;00/00/0000;Não;;Pagamento de empréstimos;
8594;8599;;17/09/2025;17/09/2025;0;17/09/2025;PAGAR;On line;1926-1;1/1;;BANCO C6 S.A.;Pedágio;-3;---;-3;0;0;-3;17/09/2025;00/00/0000;Não;;Transporte e pedágio;
8595;8600;;17/09/2025;17/09/2025;0;17/09/2025;PAGAR;On line;1927-1;1/1;;BANCO C6 S.A.;Pedágio;-3;---;-3;0;0;-3;17/09/2025;00/00/0000;Não;;Transporte e pedágio;
8550;8555;Liberado no Banco;17/09/2025;17/09/2025;0;17/09/2025;PAGAR;Debito Automatico;1875-1;1/1;;CARTAO DE CREDITO SANTANDER;"AASP - PARC 003/012


ALIMENTAÇÃO



LE BIFE RESTAURANTE


BIO PARK


COMBUSTÍVEL



POSTO ALE  - BRAGANÇA


COMBUSTÍVEL



TAVELA E VALLE LTDA


EDITORA GLOBO - ASSINATURA VALOR ECONOMICO


FILIAL H OLHOS PAULIST


GAMMA APP


IOF DESP EXTERIOR


IOF DESPESA EXTERIOR


LINKEDIN


MERCADOPAGO*MELISHOP



PARC 001/004


OPENAI *CHATGPT SUBSCR


S2P*SMARTCLICKS";-1992,3;---;-1992,3;0;0;-1992,3;17/09/2025;00/00/0000;Não;;Alimentação, Combustível, Despesas de Marketing, Estacionamento, Informática -  Hardware, Informática - Softwares , IOF, Livros, Jornais e revistas, Materiais de escritório, OAB e Associações;Real
8555;8560;;17/09/2025;10/09/2025;0;10/09/2025;PAGAR;Pix;1881-1;1/1;;FLAVIA MARTINS FUZARO POLYCARPO;Retirada antecipada;-5000;10000;-5000;0;0;-5000;29/09/2025;00/00/0000;Não;;Retirada dos sócios;
8691;8694;;18/09/2025;18/09/2025;0;18/09/2025;RECEBER;On line;2029-1;1/1;;BANCO DO BRASIL S/A;APLICAÇÃO AUTOMATICA - RENDE FÁCIL;446,46;---;446,46;0;0;446,46;18/09/2025;00/00/0000;Não;;Baixa de aplicação;
8570;8575;;18/09/2025;18/09/2025;0;18/09/2025;PAGAR;Pix;1901-1;1/1;;Platlog Importação, Logística e Distribuição Ltda;"Levantamento deposito ação contra Bertola  R$ 188.544,21



Em 15/09 - PIX enviada para Platlog R$ 178.864,71



Em 18/09 - Devolução de valores honorários de Abril/25 e notas de despesas de nov/24 a ago/25. em 18/09  R$ 9.679,50";-188544,21;---;-188544,21;0;0;-188544,21;18/09/2025;00/00/0000;Não;;Pagamento de condenações;
8600;8605;;19/09/2025;19/09/2025;0;19/09/2025;RECEBER;Pix;1932-1;1/1;;ngela Pagani Costa;Consulta para análise sobre o pagamento de custas finais processuais em processo cível nº 2488493-51.2014.8.13.0024;600;---;600;0;0;600;19/09/2025;00/00/0000;Não;;Ato;
8584;8589;;19/09/2025;19/09/2025;0;19/09/2025;RECEBER;On line;1915-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação financeira automática - Invest Fáci;0,36;---;0,36;0;0;0,36;19/09/2025;00/00/0000;Não;;Baixa de aplicação;
7477;7481;;19/09/2025;20/09/2025;0;20/08/2025;PAGAR;Não Informado;607-1;8/14;;CLARO EMPRESAS;Telefones celulares - Almir Flávia;-278,87;---;-278,87;0;0;-278,87;22/09/2025;00/00/0000;Não;;Telefonia;Real
8571;8576;;19/09/2025;19/09/2025;0;19/09/2025;PAGAR;Boleto;1902-1;1/1;;JUCESP - JUNTA COMERCIAL DO ESTADO DE SAO PAULO;"Pagamento de despesa não reembolsável de Custas Judiciais do cliente Polycarpo Advogados - Origem: Atendimento (CI: 1116 | Pasta: Desenvolvimento de produtos tecnológicos) - 

Custas SIMPI para alteração do contrato social da PBLP.
Reembolso deve ser feito ao Dr. Almir.";-182,88;---;-182,88;0;0;-182,88;19/09/2025;00/00/0000;Não;390 - POLYCARPO;Custas e depesas;
8572;8577;;19/09/2025;19/09/2025;0;19/09/2025;PAGAR;Boleto;1903-1;1/1;;JUCESP - JUNTA COMERCIAL DO ESTADO DE SAO PAULO;"Pagamento de despesa não reembolsável de Custas Judiciais do cliente Polycarpo Advogados - Origem: Atendimento (CI: 1116 | Pasta: Desenvolvimento de produtos tecnológicos) - 

Custas DARE-SP para alteração do contrato social da PBLP;
Reembolso deve ser realizado ao Dr. Almir.";-263,58;---;-263,58;0;0;-263,58;19/09/2025;00/00/0000;Não;390 - POLYCARPO;Custas e depesas;
7572;7580;Liberado no Banco;19/09/2025;20/09/2025;0;20/09/2025;PAGAR;Boleto;808-1;7/34;;RECEITA FEDERAL;Darf Reinf (1708 e 5952);-88,22;---;-88,22;0;0;-88,22;19/09/2025;00/00/0000;Não;;Outros tributos e taxas;Real
7067;7065;Liberado no Banco;19/09/2025;20/09/2025;0;20/08/2025;PAGAR;Boleto;62-1;7/24;;SECRETARIA DA RECEITA FEDERAL;"GPS - 2100



INSS";-2352,9;---;-2352,9;0;0;-2352,9;19/09/2025;00/00/0000;Não;;INSS;Real
8563;8568;;20/09/2025;20/09/2025;0;31/08/2025;PAGAR;Boleto;1894-1;1/1;;C6 CARTAO DE CREDITO;"ALLPARK EMPREENDIMENTOS


ALUGUEL CARRO MENSAL - TURBI


ASA *TECHLEGAL SERVIÇOS



 



 



 


AUTO POSTO EXPRESS


AUTOBAN JUNDIAI 07/08


AUTOBAN JUNDIAI 12/08


AUTOBAN JUNDIAI


BIO PARK


CLAUDE.AI SUBCRIPTION S.A  - COTAÇÃO


CLAUDE.AI SUBCRIPTION S.A  - IOF TRANSAÇÕES EXTERIOR


CONTABILIZEI TECNOLOGIA


DELL PARC 010/012


EBN *CANVA0461


EBN *HOSTINGER


ESTACIONAMENTO BIO PARK


ESTACIONAMENTO HUBEES


GAMI


GOOGLE FILMORA AI VID


JBK GESTAO ESTACIONAMENTO


LINKEDIN


LOVABLE DO - COTAÇÃO


LOVABLE DO - IOF TRANSAÇÕES EXTERIOR


OAB MG*ANUIDADE  OABM - PAR 008/008


OAB RJ  - ANUIDADE


OPENAI *CHATGPT SUBSCR S.A - COTAÇÃO


OPENAI *CHATGPT SUBSCR S.A


OPENAI *CHATGPT SUBSCRI  SA  - COTAÇÃO


OPENAI SA  - COT";-5000;---;-5000;0;0;-5000;22/08/2025;00/00/0000;Não;;Aluguel, Cartão de Crédito, Combustível, Despesas de Marketing, Estacionamento, Informática -  Hardware, Informática - Softwares , IOF, OAB e Associações, Prestadores de Serviço, Seguro de responsabilidade civil, Tarifas e custos bancários, Transporte e pedágio;Real
8574;8579;;20/09/2025;20/09/2025;0;31/08/2025;PAGAR;Debito Automatico;1905-1;1/1;;C6 CARTAO DE CREDITO;"ALLPARK EMPREENDIMENTOS


ALUGUEL CARRO MENSAL - TURBI


ASA *TECHLEGAL SERVIÇOS



 



 



 


AUTO POSTO EXPRESS


AUTOBAN JUNDIAI 07/08


AUTOBAN JUNDIAI 12/08


AUTOBAN JUNDIAI


BIO PARK


CLAUDE.AI SUBCRIPTION S.A  - COTAÇÃO


CLAUDE.AI SUBCRIPTION S.A  - IOF TRANSAÇÕES EXTERIOR


CONTABILIZEI TECNOLOGIA


DELL PARC 010/012


EBN *CANVA0461


EBN *HOSTINGER


ESTACIONAMENTO BIO PARK


ESTACIONAMENTO HUBEES


GAMI


GOOGLE FILMORA AI VID


JBK GESTAO ESTACIONAMENTO


LINKEDIN


LOVABLE DO - COTAÇÃO


LOVABLE DO - IOF TRANSAÇÕES EXTERIOR


OAB MG*ANUIDADE  OABM - PAR 008/008


OAB RJ  - ANUIDADE


OPENAI *CHATGPT SUBSCR S.A - COTAÇÃO


OPENAI *CHATGPT SUBSCR S.A


OPENAI *CHATGPT SUBSCRI  SA  - COTAÇÃO


OPENAI SA  - COT";-5000;---;-5000;0;0;-5000;09/09/2025;00/00/0000;Não;;Aluguel, Cartão de Crédito, Combustível, Despesas de Marketing, Estacionamento, Informática -  Hardware, Informática - Softwares , IOF, OAB e Associações, Prestadores de Serviço, Seguro de responsabilidade civil, Tarifas e custos bancários, Transporte e pedágio;
