Vios Jurídico - Baixa de Títulos Pagar / Receber;;;;;;;;;;;;;;;;;;;;;;;;;
CI Título;CI Parcela;Etiquetas;Data Vencimento;Data Vencimento Orig.;Dias em Atraso;Competência;Tipo;Forma;Nro Título;Reincidência;NF;Cliente;Descrição;Valor;Valor Atualizado;Valor Título;Desconto Previsto;Desconto Realizado;Valor Pago;Data Baixa;Data de Crédito/Débito;Tem Valor Retido?;Contrato;Plano de Contas;Moeda
8873;8876;;10/12/2025;10/12/2025;0;30/11/2025;RECEBER;Pix;2218-1;1/1;;Maria Paloma Medeiros Siqueiros;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Pleno (CI 17)' no período de 01/11/2025 à 30/11/2025.



 • Paloma Luczka dos Santos • Horário Original: 00:10:00 • Prazo Processual • Eliezer Antônio Dias Benevides X Maria Aparecida Medeiros Sequeiros e outros • Proc. 0100290-78.2025.5.01.0071 • CI 3845

Lançamento proveniente de regra de contrato (CI 144).
Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/11/2025 à 30/11/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 00:45:00 • APONTAMENTO DE HORAS • CI 3986

Lançamento";1365;---;1365;0;0;1365;15/01/2026;00/00/0000;Não;Paloma Sequeiros - Time Sheet - PALOMA SEQUEIROS;Hora trabalhada;
8907;8910;;10/12/2025;10/12/2025;0;09/12/2025;PAGAR;Debito Automatico;2253-1;1/1;;Ourocard Bb. S.a.;ANUIDADE DIFERENCIADA 002/012;-13,83;---;-13,83;0;0;-20;15/12/2025;00/00/0000;Não;;Cartão de Crédito;Real
7879;7888;;10/12/2025;10/12/2025;0;10/12/2025;PAGAR;Pix;1151-1;8/9;;Paloma Luczka dos Santos;Retirada antecipada;-5524;---;-5524;0;0;-5524;10/12/2025;00/00/0000;Não;;Retirada dos sócios;
8051;8060;Liberado no Banco;10/12/2025;10/12/2025;0;10/12/2025;PAGAR;Boleto;1328-1;7/12;;QUALI CONTABIL EIRELI;Serviços de contabilidade;-2277;---;-2277;0;0;-2277;10/12/2025;00/00/0000;Não;;Prestadores de Serviço;
5295;5295;;10/12/2025;10/12/2025;0;10/12/2025;PAGAR;Pix;2281-1;1/1;;Victor Tavolaro Barbieri;Retirada antecipada;-6325;---;-6325;0;0;-6325;10/12/2025;00/00/0000;Não;;Retirada dos sócios;Real
8880;8883;;10/12/2025;10/12/2025;0;30/11/2025;RECEBER;Pix;2225-1;1/1;;Yofc Brasil Cabos e Solucoes Ltda;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/11/2025 à 30/11/2025.



 • Almir Polycarpo • Horário Original: 00:43:00 • Reunião • CI 3817

Lançamento proveniente de regra de contrato (CI 26).";561,71;---;589,1;0;0;561,71;10/12/2025;00/00/0000;Sim;361 - YOFC - COMITÊ;Hora trabalhada;
8881;8884;;10/12/2025;10/12/2025;0;30/11/2025;RECEBER;Pix;2226-1;1/1;;Yofc Brasil Cabos e Solucoes Ltda;"Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/11/2025 à 30/11/2025.



 • Yofc Brasil Cabos e Solucoes Ltda X D Bento do Vale • Proc. 0200666-31.2024.8.06.0164 • CI 630

 • Yofc Brasil Cabos e Solucoes Ltda X Daniel de Souza Coutinho Tecnology Ltda. • Proc. 0200664-61.2024.8.06.0164 • CI 628

 • Yofc Brasil Cabos e Solucoes Ltda X Interlink Construtora de Transmissões de Redes Ltda • Proc. 0700964-49.2024.8.02.0043 • CI 627

Lançamento proveniente de regra de contrato (CI 11).";603,57;---;633;0;0;603,57;10/12/2025;00/00/0000;Sim;358 - YOFC - Cobrança Geral;Lote;
8882;8885;;10/12/2025;10/12/2025;0;30/11/2025;RECEBER;Pix;2227-1;1/1;;Yofc Brasil Cabos e Solucoes Ltda;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/11/2025 à 30/11/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 01:00:00 • APONTAMENTO DE HORAS • CI 3719

 • Andrei Gomes da Silva Pinto • Horário Original: 01:00:00 • APONTAMENTO DE HORAS • CI 3782

 • Andrei Gomes da Silva Pinto • Horário Original: 02:00:00 • APONTAMENTO DE HORAS • CI 3783

 • Andrei Gomes da Silva Pinto • Horário Original: 02:00:00 • APONTAMENTO DE HORAS • CI 3977

 • Andrei Gomes da Silva Pinto • Horário Original: 01:30:00 • APONTAMENTO DE HORAS • CI 3978

 • Andrei Gomes da Silva Pinto • Horário Original: 01:30:00 • APONTAMENTO DE HORAS • CI 3990

 •";8809,45;---;9386,73;0;0;8809,45;10/12/2025;00/00/0000;Sim;360 - YOFC - Compliance;Hora trabalhada;
9073;9076;;11/12/2025;11/12/2025;0;11/12/2025;PAGAR;Pix;2420-1;1/1;;ALMIR POLYCARPO;participaçao;-5000;---;-5000;0;0;-5000;11/12/2025;00/00/0000;Não;;Participação em serviços;
9069;9072;;11/12/2025;11/12/2025;0;11/12/2025;PAGAR;Pix;2416-1;1/1;;ANDREI GOMES DA SILVA PINTO;;-5000;---;-5000;0;0;-5000;11/12/2025;00/00/0000;Não;;Participação em serviços;
9064;9067;;11/12/2025;11/12/2025;0;11/12/2025;PAGAR;Pix;2411-1;1/1;;ASSIMPI- ASSOCIACAO N DOS S S DA MICRO E PEQUENA INDUSTRIA;"Pagamento de despesa reembolsável - Taxa Junta Comercial do cliente Belcorp do Brasil Distribuidora de Cosmeticos Ltda. - Origem: Atendimento (CI: 771 | Pasta: 362) - 
Taxa para registro da 51ª Alteração do Contrato Social da BD";-228,41;---;-228,41;0;0;-228,41;11/12/2025;00/00/0000;Não;Belcorp Corporativo - BELCORP - CORPORATIVO;Custas e depesas;
9036;9039;;11/12/2025;11/12/2025;0;11/12/2025;PAGAR;Debito Automatico;2383-1;1/1;;BANCO C6 S.A.;PEDÁGIO;-10,6;---;-10,6;0;0;-10,6;11/12/2025;00/00/0000;Não;;Transporte e pedágio;
9037;9040;;11/12/2025;11/12/2025;0;11/12/2025;PAGAR;Debito Automatico;2384-1;1/1;;BANCO C6 S.A.;PEDÁGIO;-15,3;---;-15,3;0;0;-15,3;11/12/2025;00/00/0000;Não;;Transporte e pedágio;
9038;9041;;11/12/2025;11/12/2025;0;11/12/2025;PAGAR;Debito Automatico;2385-1;1/1;;BANCO C6 S.A.;PEDÁGIO;-15,3;---;-15,3;0;0;-15,3;11/12/2025;00/00/0000;Não;;Transporte e pedágio;
9181;9184;;11/12/2025;11/12/2025;0;11/12/2025;RECEBER;On line;2528-1;1/1;;BANCO DO BRASIL S/A;"Processo : 00252141320258260100
Numero do Alvará : 20251211142027055451";55042,65;---;55042,65;0;0;55042,65;11/12/2025;00/00/0000;Não;;Levantamento de depósitos judiciais;
9226;9229;;11/12/2025;11/12/2025;0;11/12/2025;RECEBER;On line;2573-1;1/1;;BANCO DO BRASIL S/A;Aplicação financeira automática _ Rende Fácil;220,93;---;220,93;0;0;220,93;11/12/2025;00/00/0000;Não;;Baixa de aplicação;
8908;8911;;11/12/2025;11/12/2025;0;11/12/2025;PAGAR;Debito Automatico;2254-1;1/1;;Btg Pactual - Cnpj 30.306.294/0001-45;"Cashtrack


Change Now


Claude AI Subscription 


Gamma App


OpenAI


Read Meeting Manager


Sfr Paiement Cb


Supabase


Tldx Solutions Gmbh";-2021,09;---;-2021,09;0;0;-2021,09;11/12/2025;00/00/0000;Não;;Informática - Softwares;Real
9070;9073;;11/12/2025;11/12/2025;0;11/12/2025;PAGAR;Pix;2417-1;1/1;;FLAVIA MARTINS FUZARO POLYCARPO;;-5000;---;-5000;0;0;-5000;11/12/2025;00/00/0000;Não;;Participação em serviços;
9071;9074;;11/12/2025;11/12/2025;0;11/12/2025;PAGAR;Pix;2418-1;1/1;;Paloma Luczka dos Santos;participaçao;-5000;---;-5000;0;0;-5000;11/12/2025;00/00/0000;Não;;Participação em serviços;
9065;9068;;11/12/2025;11/12/2025;0;11/12/2025;PAGAR;Pix;2412-1;1/1;;RECEITA FEDERAL;"Pagamento de despesa reembolsável - Taxa Junta Comercial do cliente Belcorp do Brasil Distribuidora de Cosmeticos Ltda. - Origem: Atendimento (CI: 771 | Pasta: 362) - 
Darf em favor da Junta Comercial para registro da 51ª Alteração do Contrato Social a BD";-263,58;---;-263,58;0;0;-263,58;11/12/2025;00/00/0000;Não;Belcorp Corporativo - BELCORP - CORPORATIVO;Custas e depesas;
9060;9063;;11/12/2025;11/12/2025;0;30/06/2025;PAGAR;Pix;2407-1;1/1;;Sandra Savoia Grasso;Repasse ao cliente do levantamento judicial realziado no processo movido pelo Santander.;-7408,01;---;-7408,01;0;0;-7408,01;11/12/2025;00/00/0000;Não;329 - SANDRA GRASSO;Pagamento de condenações;
9072;9075;;11/12/2025;11/12/2025;0;11/12/2025;PAGAR;Pix;2419-1;1/1;;Victor Tavolaro Barbieri;participação;-5000;---;-5000;0;0;-5000;11/12/2025;00/00/0000;Não;;Participação em serviços;
9041;9044;;13/12/2025;13/12/2025;0;13/12/2025;PAGAR;Debito Automatico;2388-1;1/1;;BANCO C6 S.A.;PEDÁGIO;-3;---;-3;0;0;-3;13/12/2025;00/00/0000;Não;;Transporte e pedágio;
7340;7344;;13/12/2025;13/12/2025;0;13/12/2025;PAGAR;Debito Automatico;464-1;11/23;;BANCO C6 S.A.;"Empréstimo FGI_Parcelas_Principal+Juros



(Pronampe)";-3547,91;---;-3547,91;0;0;-3547,91;15/12/2025;00/00/0000;Não;;Pagamento de empréstimos;Real
9042;9045;;14/12/2025;14/12/2025;0;14/12/2025;PAGAR;Debito Automatico;2389-1;1/1;;BANCO C6 S.A.;PEDÁGIO;-3;---;-3;0;0;-3;14/12/2025;00/00/0000;Não;;Transporte e pedágio;
5053;5053;;15/12/2025;15/12/2025;0;15/12/2025;PAGAR;Pix;-;1/1;;BANCO BRADESCO S/A;Tarifa bancáriaCesta PJ Facil 1;-168,5;---;-168,5;0;0;-168,5;15/12/2025;00/00/0000;Não;;Tarifas e custos bancários;Real
9173;9176;;15/12/2025;15/12/2025;0;15/12/2025;RECEBER;On line;2520-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação automática _ Invest Fácil;0,01;---;0,01;0;0;0,01;15/12/2025;00/00/0000;Não;;Baixa de aplicação;
9232;9235;;15/12/2025;15/12/2025;0;15/12/2025;PAGAR;On line;2579-1;1/1;;BANCO C6 S.A.;"Empréstimo FGI_Parcelas_Principal+Juros - 




(Pronampe)



COMPLEMENTO( Valor total parcela é R$3.738,51)";-190,6;---;-190,6;0;0;-190,6;15/12/2025;00/00/0000;Não;;Pagamento de empréstimos;
5243;5243;;15/12/2025;15/12/2025;0;15/12/2025;PAGAR;Boleto;-;1/1;;BANCO DO BRASIL S/A;PACOTE DE SERVIÇOsTarifa tarifa bancária;-81,4;---;-81,4;0;0;-81,4;15/12/2025;00/00/0000;Não;;Tarifas e custos bancários;Real
9228;9231;;15/12/2025;15/12/2025;0;15/12/2025;RECEBER;On line;2575-1;1/1;;BANCO DO BRASIL S/A;Baixa automática aplicação financeira _ Rende Fácil;81,4;---;81,4;0;0;81,4;15/12/2025;00/00/0000;Não;;Baixa de aplicação;
8705;8708;;15/12/2025;15/12/2025;0;15/11/2025;PAGAR;Debito Automatico;2043-1;3/15;;REGUS DO BRASIL LTDA;"Regus Aluguel Apoio_ Taxa de endereço




Escritório São Paulo";-299,21;---;-299,21;0;0;-299,21;15/12/2025;00/00/0000;Não;;Aluguel;
7907;7916;;16/12/2025;16/12/2025;0;16/11/2025;PAGAR;Debito Automatico;1183-1;1/29;;BANCO C6 S.A.;"PARCELA 001/030



Pagamento das 30 parcelas fixas do FGI_PEAC__nº_9112581_-_POLYCARPO_ADVOGADOS (16/12/2025 a 15/05/2028)";-4082,92;---;-4082,92;0;0;-4082,92;15/12/2025;00/00/0000;Não;;Pagamento de empréstimos;
9229;9232;;16/12/2025;16/12/2025;0;16/12/2025;RECEBER;On line;2576-1;1/1;;BANCO DO BRASIL S/A;Baixa automática aplicação financeira _ Rende Fácil;20;---;20;0;0;20;16/12/2025;00/00/0000;Não;;Baixa de aplicação;
9174;9177;;17/12/2025;17/12/2025;0;17/12/2025;RECEBER;On line;2521-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação automática _ Invest Fácil;0,18;---;0,18;0;0;0,18;17/12/2025;00/00/0000;Não;;Baixa de aplicação;
9220;9223;;17/12/2025;17/12/2025;0;17/12/2025;PAGAR;On line;2567-1;1/1;;BANCO C6 S.A.;Pedágio;-6;---;-6;0;0;-6;17/12/2025;00/00/0000;Não;;Transporte e pedágio;
8898;8901;Liberado no Banco;17/12/2025;17/12/2025;0;07/12/2025;PAGAR;Debito Automatico;2244-1;1/1;;CARTAO DE CREDITO SANTANDER;"AASP - Parcela 006/012


EDITORA O GLOBO  - VALOR ECONOMICO


FGNOVA REBOUÇAS - SPAULO


HUBEES - Estacionamento


LINKEDIN


MERCADOPAGO *MELISHOP - Parcela 004/004


MM CAMPINAS


PECORINO REBOUÇAS


POSTO PETROMINAS - PIRACAIA


VALLE POSTOS - BRAGANÇA";-2352,49;---;-2352,49;0;0;-2352,49;17/12/2025;00/00/0000;Não;;Alimentação, Combustível, Despesas de Marketing, Estacionamento, Livros, Jornais e revistas, Materiais de escritório, OAB e Associações;Real
9175;9178;;19/12/2025;19/12/2025;0;19/12/2025;RECEBER;On line;2522-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação automática _ Invest Fácil;0,12;---;0,12;0;0;0,12;19/12/2025;00/00/0000;Não;;Baixa de aplicação;
8876;8879;;19/12/2025;19/12/2025;0;30/11/2025;RECEBER;Pix;2221-1;1/1;;PROHABITAT SOLUCOES AMBIENTAIS LTDA.;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/11/2025 à 30/11/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 01:00:00 • APONTAMENTO DE HORAS • CI 3939

 • Andrei Gomes da Silva Pinto • Horário Original: 00:45:00 • APONTAMENTO DE HORAS • CI 3987

Lançamento proveniente de regra de contrato (CI 233).
Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/11/2025 à 30/11/2025.



 • Almir Polycarpo • Horário Original: 01:04:00 • Reunião • CI 3925

 • Almir Polycarpo • Horário Original: 01:00:00 &b";2600;---;2600;0;0;2600;22/12/2025;00/00/0000;Não;Prohabitat - M&A - Negociação de M&A;Hora trabalhada;
7575;7583;Liberado no Banco;19/12/2025;20/12/2025;0;20/12/2025;PAGAR;Boleto;811-1;10/34;;RECEITA FEDERAL;Darf Reinf (1708 e 5952);-187,08;---;-187,08;0;0;-187,08;19/12/2025;00/00/0000;Não;;Outros tributos e taxas;Real
7070;7068;Liberado no Banco;19/12/2025;20/12/2025;0;20/11/2025;PAGAR;Boleto;65-1;10/24;;SECRETARIA DA RECEITA FEDERAL;"GPS - 2100



INSS";-2352,9;---;-2352,9;0;0;-2352,9;19/12/2025;00/00/0000;Não;;INSS;Real
9002;9005;;20/12/2025;20/12/2025;0;20/12/2025;PAGAR;On line;2349-1;1/1;;C6 CARTAO DE CREDITO;"ALLPARK EMPREENDIMENTO


ALUGUEL VEÍCULO



TURBI



 


AMAZON BR - PARCELA 001/003


AMAZON BR - PARCELA 001/005


ASA *TECHLEGAL SERVIÇOS


AUTO BAN JUNDAI - PEDÁGIO


COMBUSTIVEL - POSTO PETROMINAS


CONTABILIZEI TECNOLOGIA


CRB FPAY


EBN*CANVA04707 50


EBN*HOSTINGER


FACEBK *3RW5NHVKX2


FACEBK *94KKBARD22


FACEBK *9C7WT5VD22


FACEBK *AZGTF6DE22


FACEBK *BQ49H85862


FACEBK *EP5RW8ZKX2


FACEBK *HM4YG6DE22


FACEBK *MCCA7ME22


FACEBK *RU29RHVKX2


FACEBK *SBF6C7MD22


FACEBK *TJ4YU7HKX2


FACEBK *W9MTQ7HKX2


GOOGLE GSUITE_POLYCARP


HUBEES - estacionamento


LINKEDIN


MM CAMPINAS


MODELO INICIAL


MP *DCBESTACIONAM


MP *PAGTESOURO


MP *WORKANA


PAYGO*688 COWORKING LT";-8747,46;---;-8747,46;0;0;-8747,46;22/12/2025;00/00/0000;Não;;Alimentação, Aluguel, Combustível, Despesas de Marketing, Estacionamento, Estacionamento, Informática - Softwares , Materiais de escritório, Prestadores de Serviço, Seguro de responsabilidade civil, Transporte e pedágio;Real
7480;7484;;20/12/2025;20/12/2025;0;20/11/2025;PAGAR;Não Informado;610-1;11/14;;CLARO EMPRESAS;Telefones celulares - Almir Flávia;-278,99;---;-278,99;0;0;-278,99;22/12/2025;00/00/0000;Não;;Telefonia;Real
9176;9179;;22/12/2025;22/12/2025;0;22/12/2025;RECEBER;On line;2523-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação automática _ Invest Fácil;0,13;---;0,13;0;0;0,13;22/12/2025;00/00/0000;Não;;Baixa de aplicação;
9221;9224;;22/12/2025;22/12/2025;0;22/12/2025;PAGAR;Debito Automatico;2568-1;1/1;;BANCO C6 S.A.;Pedágio;-6,4;---;-6,4;0;0;-6,4;22/12/2025;00/00/0000;Não;;Transporte e pedágio;
8883;8886;;22/12/2025;22/12/2025;0;30/11/2025;RECEBER;Pix;2228-1;1/1;;Belcorp do Brasil Distribuidora de Cosmeticos Ltda.;"Cobrança referente Valor fixo -  - EXTRATO - REGRA DE CONTRATO - VALOR FIXO MENSAL



Lançamento proveniente de regra de contrato (CI 87).";7883,4;---;8400;0;0;7883,4;18/12/2025;00/00/0000;Sim;Belcorp Corporativo - BELCORP - CORPORATIVO;Partido mensal;
8885;8888;;22/12/2025;22/12/2025;0;30/11/2025;RECEBER;Pix;2230-1;1/1;;Belcorp do Brasil Distribuidora de Cosmeticos Ltda.;"Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/11/2025 à 30/11/2025.



 • UNIAO FEDERAL (FAZENDA NACIONAL) X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 5004697-83.2022.4.03.6144 • CI 589

 • Henrique Luiz Alonso X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 1000449-75.2017.5.02.0482 • CI 522

 • POLICIA FEDERAL X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 0054801-85.2015.8.26.0050 • CI 517

 • Roberto Carlos Silva Cardoso X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 0005263-82.2014.8.17.1130 • CI 513

 • Maria Gleicilene de Sousa Lo";797,72;---;850;0;0;797,72;18/12/2025;00/00/0000;Sim;Belcorp Corporativo - BELCORP - CORPORATIVO;Lote;
5201;5201;;22/12/2025;22/12/2025;0;22/12/2025;PAGAR;Pix;-;1/1;;ODONTOPREV S.A.;Seguro Dental OdontoprevPlano de Saúde Dental;-136,86;---;-136,86;0;0;-136,86;22/12/2025;00/00/0000;Não;;Seguro dental;Real
8899;8902;Liberado no Banco;22/12/2025;20/12/2025;0;20/12/2025;PAGAR;Boleto;2245-1;1/8;;RE9 COMERCIO E SERVICOS DE INFORMATICA LTDA;INFORMÁTICA 01 LICENÇA ACRONIS -;-110,25;---;-110,25;0;0;-110,25;22/12/2025;00/00/0000;Não;;Prestadores de Serviço;
8372;8377;Liberado no Banco;22/12/2025;20/12/2025;0;20/12/2025;PAGAR;Boleto;1688-1;5/13;;RE9 COMERCIO E SERVICOS DE INFORMATICA LTDA. - ME;"ACRONIS -  07 LICENÇAS -2025/5776



fornecimento da licença para a solução de backup do Microsoft 365";-262,64;---;-262,64;0;0;-262,64;22/12/2025;00/00/0000;Não;;Prestadores de Serviço;
8935;8938;Liberado no Banco;22/12/2025;20/12/2025;0;20/11/2025;PAGAR;Boleto;2282-1;1/25;;RE9 COMERCIO E SERVICOS DE INFORMATICA LTDA. - ME;"Consultoria TI Informática




RE9";-1108,57;---;-1108,57;0;0;-1108,57;22/12/2025;00/00/0000;Não;;Prestadores de Serviço;
8909;8912;;22/12/2025;20/12/2025;0;20/11/2025;PAGAR;Boleto;2255-1;1/26;;RECEITA FEDERAL;"Simples Nacional




DAS APOIO




DAS Apoio";-3460,59;---;-3460,59;0;0;-3460,59;22/12/2025;00/00/0000;Não;;Simples Nacional;
9039;9042;;23/12/2025;23/12/2025;0;17/12/2025;RECEBER;Pix;2386-1;1/1;;Antônio Carlos de Oliveira;"Cobrança referente Ato processual - Origem: Processo (0011038-03.2025.5.03.0041 | CI: 1147) - 

Olívio Florêncio X Antônio Carlos de Oliveira - Processo 0011038-03.2025.5.03.0041 - fase de sentença (homologação do acordo)";5000;---;5000;0;0;5000;24/12/2025;00/00/0000;Não;Reclamação Trabalhista - processo particular - Ações pessoais do Antonio Carlos;Ato;
9224;9227;;23/12/2025;23/12/2025;0;23/12/2025;PAGAR;On line;2571-1;1/1;;BANCO C6 S.A.;Emissão de CDB;-16000;---;-16000;0;0;-16000;23/12/2025;00/00/0000;Não;;Conta Investimento;
9077;9080;;23/12/2025;23/12/2025;0;22/12/2025;PAGAR;Pix;2424-1;1/1;;Optical Sunglassses Ltda;Devolução de valor referente as retenções em nota 1218 , o cliente pagou o valor bruto da nota.;-369;---;-369;0;0;-369;23/12/2025;00/00/0000;Não;;Custas e depesas;
9177;9180;;24/12/2025;24/12/2025;0;24/12/2025;RECEBER;On line;2524-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação automática _ Invest Fácil;0,12;---;0,12;0;0;0,12;24/12/2025;00/00/0000;Não;;Baixa de aplicação;
8190;8197;Liberado no Banco;24/12/2025;25/12/2025;0;25/12/2025;PAGAR;Boleto;1479-1;7/13;;RECEITA FEDERAL;"DARF UNIFICADA



PIS COD 8109



COFINS COD 2172";-1193,56;---;-1193,56;0;0;-1193,56;24/12/2025;00/00/0000;Não;;Outros tributos e taxas;
9000;9003;;25/12/2025;25/12/2025;0;25/12/2025;PAGAR;On line;2347-1;1/1;;BANCO BRADESCO CARTOES S/A;"99*


ADOBE *ADOBE


ANUIDADE 009/012


EBN *ADOBE";-787,27;---;-787,27;0;0;-787,27;24/12/2025;00/00/0000;Não;;Cartão de Crédito, Informática - Softwares , Transporte e pedágio;Real
9178;9181;;26/12/2025;26/12/2025;0;26/12/2025;RECEBER;On line;2525-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação automática _ Invest Fácil;0,1;---;0,1;0;0;0,1;26/12/2025;00/00/0000;Não;;Baixa de aplicação;
8249;8256;;26/12/2025;26/12/2025;0;26/11/2025;PAGAR;Debito Automatico;1557-1;6/12;;BANCO C6 S.A.;Empréstimo para liquidação de cheque especial;-2653,98;---;-2653,98;0;733,02;-1920,96;29/08/2025;00/00/0000;Não;;Pagamento de empréstimos;
9180;9183;;26/12/2025;26/12/2025;0;26/12/2025;PAGAR;On line;2527-1;1/1;;BANCO C6 S.A.;Emissão de CDB;-20000;---;-20000;0;0;-20000;26/12/2025;00/00/0000;Não;;Conta Investimento;
9222;9225;;26/12/2025;26/12/2025;0;26/12/2025;PAGAR;Debito Automatico;2569-1;1/1;;BANCO C6 S.A.;Pedágio;-10,6;---;-10,6;0;0;-10,6;26/12/2025;00/00/0000;Não;;Transporte e pedágio;
9223;9226;;26/12/2025;26/12/2025;0;26/12/2025;PAGAR;Debito Automatico;2570-1;1/1;;BANCO C6 S.A.;Pedágio;-15,3;---;-15,3;0;0;-15,3;26/12/2025;00/00/0000;Não;;Transporte e pedágio;
9235;9238;;26/12/2025;26/12/2025;0;26/12/2025;RECEBER;On line;2582-1;1/1;;BANCO ITAU S/A;Rendimento aplicação automática _ Auto Mais;0,08;---;0,08;0;0;0,08;26/12/2025;00/00/0000;Não;;Baixa de aplicação;
9001;9004;;26/12/2025;26/12/2025;0;26/12/2025;PAGAR;Debito Automatico;2348-1;1/1;;BANCO ITAUCARD S/A;"GOODST*AL*27382



GUARDA MOVEIS - GOODSTORAGE 



BOX 


HQ BRASIL - REGUS 


HQ BRASIL  - REGUS


MICROSOFT - G124392917


MICROSOFT - G125224746


PPRO *MICROSOFT


RD STATION 3727025


REGUS - ALUGUEL


REGUS - VILA MADALENA


REGUS TAXA DE ATIVAÇÃO";-14552,37;---;-14552,37;0;0;-14552,37;26/12/2025;00/00/0000;Não;;Aluguel, Informática - Softwares;Real
9179;9182;;30/12/2025;30/12/2025;0;30/12/2025;RECEBER;On line;2526-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação automática _ Invest Fácil;0,76;---;0,76;0;0;0,76;30/12/2025;00/00/0000;Não;;Baixa de aplicação;
9230;9233;;30/12/2025;30/12/2025;0;30/12/2025;RECEBER;On line;2577-1;1/1;;BANCO DO BRASIL S/A;Baixa automática aplicação financeira _ Rende Fácil;576,31;---;576,31;0;0;576,31;30/12/2025;00/00/0000;Não;;Baixa de aplicação;
7052;7051;Liberado no Banco;30/12/2025;28/12/2025;0;28/12/2025;PAGAR;Boleto;47-1;11/14;;PREFEITURA DO MUNICIPIO DE SAO PAULO;"PPI - Parcelamento de débitos



Parcela 51/80";-495,79;---;-495,79;0;0;-495,79;30/12/2025;00/00/0000;Não;;Parcelamento de impostos;Real
7981;7990;;30/12/2025;30/12/2025;0;30/12/2025;PAGAR;Boleto;1257-1;7/24;;RECEITA FEDERAL;"DARF UNIFICADA CSLL E IRPJ




Cota 03 - 3º Trimestre 2025";-5901,44;---;-5901,44;0;0;-5901,44;30/12/2025;00/00/0000;Não;;Outros tributos e taxas;
5133;5133;;30/12/2025;19/12/2025;0;19/12/2025;PAGAR;Boleto;-;1/1;;SECRETARIA DA RECEITA FEDERAL DO BRASIL;"Tributo federal em atraso- parcelamento DARF/RFB Código 1124



Parc. 13/49 parcelas, em debito automático no Banco do Brasil";-513,97;513,97;-513,97;0;0;-576,31;30/12/2025;00/00/0000;Não;;Parcelamento de impostos;Real
7127;7125;;31/12/2025;31/12/2025;0;30/12/2025;PAGAR;Debito Automatico;164-1;12/24;;RECEITA FEDERAL;"DARF PARCELAMENTO 774022



DEBITO AUTOMÁTICO BRADESCO



parcelamento";-2871,35;---;-2871,35;0;0;-2871,35;30/12/2025;00/00/0000;Não;;Parcelamento de impostos;Real
